  Z  T1KEV (ENERGY SPECTRUM IN MB FOR K/T1=0,.1,.2,.3,.4,.5,.6,.7,.8,.9,.95,1)
 11  100.0 11.21724  9.63864  8.12527  6.97436  6.05988  5.28828  4.61861  4.01749  3.46212  2.94421  2.70319  2.54360
 11  200.0 11.64795  9.38725  7.65573  6.39494  5.40931  4.58906  3.88080  3.24892  2.66775  2.10660  1.82390  1.60135
 11  300.0 11.86971  9.24512  7.40612  6.09236  5.07008  4.22547  3.50335  2.86487  2.28370  1.72520  1.43747  1.18327
 11  400.0 12.00382  9.17123  7.28262  5.93814  4.89323  4.03336  3.30172  2.65827  2.07620  1.52080  1.23257   .95863
 11  500.0 12.15952  9.17551  7.23528  5.87589  4.80746  3.93429  3.19217  2.54181  1.95729  1.40088  1.11142   .82342
 12    1.0  3.83436  3.96682  4.06774  4.13121  4.17397  4.20465  4.22942  4.25130  4.26791  4.28109  4.28723  4.28693
 12    2.5  5.42599  5.58566  5.63237  5.61293  5.55805  5.48311  5.39984  5.31655  5.23688  5.16269  5.12590  5.09179
 12    5.0  6.72556  6.86424  6.78721  6.62642  6.42984  6.23115  6.04326  5.87317  5.72162  5.58580  5.52400  5.46448
 12   10.0  7.93208  7.95193  7.66968  7.29786  6.92556  6.58621  6.28617  6.02681  5.80323  5.61569  5.53196  5.45353
 12   25.0  9.42406  9.03118  8.27384  7.54972  6.93246  6.41139  5.96421  5.57240  5.22467  4.93467  4.82092  4.72590
 12   50.0 10.41178  9.52231  8.36758  7.40779  6.62288  5.95971  5.38665  4.88457  4.44114  4.03953  3.87681  3.76638
 12   75.0 10.86852  9.61757  8.26251  7.19936  6.33781  5.61412  4.98647  4.42606  3.92201  3.46385  3.26323  3.13361
 12  100.0 11.11940  9.60556  8.12702  6.99628  6.09708  5.33916  4.68166  4.09348  3.55424  3.05913  2.83262  2.68469
 12  200.0 11.57115  9.37849  7.67035  6.42196  5.44359  4.63056  3.92753  3.30291  2.72877  2.18066  1.91065  1.70523
 12  300.0 11.79220  9.24675  7.42465  6.11904  5.10046  4.25998  3.54145  2.90680  2.32925  1.77931  1.49990  1.26477
 12  400.0 11.92698  9.16980  7.29738  5.96011  4.91979  4.06350  3.33441  2.69245  2.11371  1.56349  1.28244  1.02636
 12  500.0 12.12456  9.17394  7.25115  5.89555  4.83151  3.96087  3.22021  2.57230  1.98894  1.43766  1.15322   .88191
 13    1.0  3.64632  3.77309  3.87344  3.94015  3.98812  4.02705  4.06253  4.09762  4.12902  4.15289  4.16244  4.16763
 13    2.5  5.23397  5.38775  5.43938  5.42715  5.38333  5.32256  5.25570  5.19071  5.12985  5.07503  5.04671  5.01646
 13    5.0  6.55704  6.69376  6.63103  6.48654  6.30896  6.12684  5.95702  5.80362  5.66687  5.54525  5.49038  5.43650
 13   10.0  7.77661  7.82444  7.57606  7.23359  6.88550  6.56519  6.28328  6.03856  5.82716  5.64659  5.56590  5.48949
 13   25.0  9.29060  8.94151  8.22702  7.53750  6.94987  6.45454  6.03010  5.65939  5.32573  5.04763  4.93522  4.83752
 13   50.0 10.30299  9.46067  8.34834  7.41782  6.65364  6.01146  5.45757  4.97486  4.55272  4.16885  4.01498  3.90420
 13   75.0 10.75171  9.57394  8.25677  7.21648  6.37262  5.66593  5.05254  4.50824  4.02322  3.58539  3.39679  3.27112
 13  100.0 11.02787  9.57454  8.12978  7.01822  6.13436  5.38811  4.74289  4.16777  3.64378  3.16938  2.95627  2.81461
 13  200.0 11.50405  9.37157  7.68698  6.44801  5.47908  4.67128  3.97461  3.35525  2.78931  2.25334  1.99513  1.80493
 13  300.0 11.74480  9.24884  7.44399  6.14466  5.13098  4.29370  3.57884  2.94808  2.37529  1.83299  1.56309  1.34301
 13  400.0 11.88660  9.16919  7.31313  5.98215  4.94754  4.09387  3.36636  2.72802  2.15163  1.60667  1.33183  1.09172
 13  500.0 12.06584  9.17418  7.26600  5.91629  4.85571  3.98766  3.24955  2.60203  2.02200  1.47381  1.19553   .93899
